StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1011012,14,20001822,1,2023,Hamidou Diallo,DET,SG,0,20000014,2023-01-02T05:12:02,31,471.0,547,26,95.7,189.0,60.5,62.1,92.1,169.8,64.8,4.3,19.1,22.5,55.0,90.9,72.4,37.1,75.3,112.4,10.4,18.7,13.5,35.9,22.7,10.0,29.9,73.0,250.0,229.0,65.3,19.9,12.3,2.9,1.9,13.8,24.1,502.1,493.4,502.1,-1.2,0.0,0.0,493.4,False,,Scrambled
1011123,11,20001823,1,2023,Lonzo Ball,CHI,PG,0,20000011,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010913,30,20001824,1,2023,De'Aaron Fox,SAC,PG,32,20000030,2023-01-02T05:12:02,32,1446.0,1253,4,331.3,663.8,59.7,65.8,264.3,468.8,67.5,67.0,194.9,41.1,167.4,211.7,94.6,15.5,163.9,179.4,2.0,17.5,11.7,224.8,34.7,14.4,101.7,100.5,897.0,756.9,70.8,30.4,34.5,1.9,1.4,14.2,35.0,1495.0,1550.0,1495.0,53.8,8.6,0.0,1550.0,False,,Scrambled
1011025,5,20001825,1,2023,Markelle Fultz,ORL,PG,16,20000005,2023-01-02T05:12:02,16,493.6,515,6,89.7,198.5,54.1,57.6,78.9,168.6,56.0,10.8,29.9,43.1,26.3,39.5,79.8,25.1,53.8,78.9,8.0,14.0,10.4,101.7,29.9,7.2,41.9,43.1,216.5,215.9,59.9,21.1,36.3,4.0,1.6,19.4,26.0,529.5,523.8,529.5,-80.1,0.0,0.0,523.8,False,,Scrambled
1011145,2,20001826,1,2023,Dennis Smith Jr.,CHA,PG,11,20000002,2023-01-02T05:12:02,15,453.6,500,68,74.2,160.3,55.4,59.8,62.2,124.4,59.8,12.0,35.9,39.8,8.6,14.4,59.8,10.8,47.8,58.6,3.1,12.8,8.9,101.7,33.5,12.0,27.5,40.7,167.4,166.6,60.0,20.4,34.5,4.6,3.1,16.9,19.3,499.1,478.1,499.1,15.5,1.4,0.0,478.1,False,,Scrambled
1010118,9,20001829,1,2023,Jayson Tatum,BOS,PF,35,20000009,2023-01-02T05:12:02,35,2012.0,1544,23,423.4,895.8,56.6,65.4,288.2,509.5,67.7,135.1,386.3,41.9,309.8,362.4,102.3,45.4,294.2,339.7,4.7,24.8,14.5,171.0,49.0,35.9,113.6,88.5,1291.7,1055.3,73.2,36.2,22.3,2.2,2.8,11.6,39.6,2096.9,2178.5,2096.9,288.2,16.7,0.0,2178.5,False,,Scrambled
1010908,5,20001830,1,2023,Jonathan Isaac,ORL,PF,0,20000005,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1011075,17,20001831,1,2023,Lauri Markkanen,UTA,PF,36,20000017,2023-01-02T05:12:02,36,1603.2,1463,38,356.4,671.0,63.5,75.0,226.0,367.2,73.7,130.4,303.8,51.3,179.4,209.3,102.5,83.7,281.1,364.8,9.0,25.7,16.5,82.5,25.1,25.1,81.3,92.1,1022.6,763.0,80.1,32.3,10.7,1.2,2.0,11.5,29.1,1653.5,1752.4,1653.5,141.1,16.7,0.0,1752.4,False,,Scrambled
1010783,25,20001832,1,2023,Frank Ntilikina,DAL,PG,1,20000025,2023-01-02T05:12:02,18,145.1,282,60,22.7,65.8,41.3,47.8,14.4,29.9,57.4,10.0,35.9,27.9,11.4,13.2,86.9,2.9,32.3,34.7,1.4,16.3,10.3,27.5,5.7,2.9,15.5,32.3,63.4,71.6,52.9,7.9,15.9,1.2,1.1,21.3,16.7,152.3,158.8,152.3,37.1,0.0,0.0,158.8,False,,Scrambled
1010982,30,20001833,1,2023,Malik Monk,SAC,SG,0,20000030,2023-01-02T05:12:02,35,948.3,976,31,212.9,474.8,53.6,63.5,134.0,235.6,68.1,78.9,239.2,39.5,105.2,116.0,108.5,17.9,80.1,98.1,3.0,11.0,8.2,161.5,26.3,7.2,86.1,65.8,610.0,525.9,69.4,24.7,29.6,1.8,0.7,16.8,32.0,980.6,1035.7,980.6,-44.3,0.0,0.0,1035.7,False,,Scrambled
1011100,24,20001834,1,2023,Zach Collins,SA,C,6,20000024,2023-01-02T05:12:02,25,599.6,617,13,102.9,185.4,66.4,72.5,84.9,136.3,74.5,17.9,49.0,43.8,43.1,61.0,84.4,58.6,113.6,172.2,12.3,25.7,18.7,75.3,12.0,27.5,65.8,108.8,266.7,212.2,75.1,21.5,20.3,1.3,5.4,28.3,22.5,639.0,650.0,639.0,-123.2,0.0,0.0,650.0,False,,Scrambled
1010827,3,20001835,1,2023,John Collins,ATL,PF,28,20000003,2023-01-02T05:12:02,28,888.5,1015,30,162.7,328.9,59.2,63.5,138.7,223.7,74.2,23.9,105.2,27.1,68.2,84.9,96.0,39.5,220.1,259.5,5.8,28.6,16.4,41.9,26.3,43.1,41.9,110.0,417.4,366.3,68.2,19.7,8.1,1.8,5.2,12.3,20.3,957.9,946.9,957.9,50.2,10.0,0.0,946.9,False,,Scrambled
1010954,4,20001836,1,2023,Bam Adebayo,MIA,C,33,20000004,2023-01-02T05:12:02,33,1511.0,1386,38,328.9,613.5,64.1,64.3,327.7,601.6,65.2,1.4,12.0,12.0,179.4,216.5,99.1,105.2,279.9,385.1,10.0,29.1,19.1,129.2,40.7,27.5,119.6,126.8,838.4,708.8,70.8,27.7,19.4,2.1,2.9,17.3,31.7,1579.2,1619.4,1579.2,107.6,19.1,0.0,1619.4,False,,Scrambled
1011114,12,20001837,1,2023,Jarrett Allen,CLE,C,30,20000012,2023-01-02T05:12:02,30,1104.4,1203,1,197.3,320.5,73.7,73.7,197.3,315.7,74.8,0.0,5.7,0.0,99.3,137.5,86.4,108.8,258.3,367.2,13.1,29.7,21.6,52.6,28.7,44.3,55.0,78.9,493.9,381.0,77.5,24.7,9.3,1.7,4.9,15.1,19.5,1177.3,1175.4,1177.3,166.2,16.7,0.0,1175.4,False,,Scrambled
1010841,10,20001838,1,2023,OG Anunoby,TOR,SF,32,20000010,2023-01-02T05:12:02,32,1237.0,1405,25,264.3,554.9,56.9,64.5,196.1,364.8,64.3,68.2,190.2,42.8,117.2,139.9,100.2,52.6,167.4,220.1,5.7,17.4,10.7,82.5,83.7,31.1,94.5,116.0,714.0,616.5,69.2,22.0,10.8,4.2,3.2,15.9,25.9,1351.8,1332.9,1351.8,4.3,2.9,0.0,1332.9,False,,Scrambled
1011856,28,20001840,1,2023,Luke Kennard,LAC,SG,7,20000028,2023-01-02T05:12:02,26,439.6,690,0,96.9,194.9,59.4,77.7,35.9,65.8,65.2,61.0,129.2,56.5,16.7,17.9,111.6,7.2,75.3,81.3,1.4,14.0,9.3,38.3,16.7,4.3,27.5,43.1,271.5,202.8,80.1,17.1,11.6,1.7,0.6,14.3,17.5,460.0,488.0,460.0,149.5,0.0,0.0,488.0,False,,Scrambled
1010878,12,20001844,1,2023,Donovan Mitchell,CLE,SG,33,20000012,2023-01-02T05:12:02,33,1582.9,1412,48,385.1,796.5,57.8,69.0,236.8,435.3,65.1,148.3,361.2,49.2,187.8,214.1,104.9,35.9,113.6,149.5,4.4,11.1,8.9,180.6,58.6,13.2,117.2,101.7,1106.3,890.7,74.3,32.0,27.2,3.0,1.2,13.9,38.3,1654.7,1726.7,1654.7,113.6,2.9,0.0,1726.7,False,,Scrambled
1010151,9,20001845,1,2023,Justin Jackson,BOS,SF,0,20000009,2023-01-02T05:12:02,15,41.1,80,41,4.3,17.9,23.9,31.9,0.0,4.3,0.0,4.3,14.4,29.9,0.0,0.0,0.0,0.0,10.0,10.0,0.0,13.5,8.2,8.6,4.3,2.9,2.9,5.7,10.8,17.9,35.9,6.7,12.9,3.1,3.6,14.1,13.2,47.1,44.6,47.1,-62.2,0.0,0.0,44.6,False,,Scrambled
1010112,27,20001852,1,2023,Thomas Bryant,LAL,C,10,20000027,2023-01-02T05:12:02,22,552.0,527,67,116.0,171.0,81.1,86.9,100.5,138.7,86.6,15.5,32.3,57.5,49.0,70.6,83.1,37.1,124.4,161.5,11.1,29.2,19.6,25.1,11.4,13.2,21.5,52.6,296.6,202.1,87.8,30.8,10.2,1.2,3.0,11.5,21.5,574.7,585.7,574.7,-13.2,5.7,0.0,585.7,False,,Scrambled
1010967,19,20001853,1,2023,Josh Hart,POR,SF,33,20000019,2023-01-02T05:12:02,33,1072.7,1373,4,147.1,287.0,61.2,66.7,119.6,209.3,68.3,27.5,77.7,42.3,70.6,95.7,88.3,82.5,254.7,337.3,9.9,24.9,16.7,156.7,49.0,5.7,67.0,108.8,392.3,329.1,71.3,18.4,18.7,2.5,0.4,20.2,15.2,1126.5,1147.6,1126.5,122.0,8.6,0.0,1147.6,False,,Scrambled
1010142,9,20001856,1,2023,Derrick White,BOS,SG,30,20000009,2023-01-02T05:12:02,37,916.6,1163,10,150.7,333.7,54.1,66.0,83.7,155.5,64.3,67.0,178.2,45.0,76.5,89.7,102.0,26.3,107.6,134.0,3.6,12.0,9.1,138.7,35.9,37.1,43.1,102.9,444.9,373.2,71.3,19.8,19.3,2.1,3.9,12.4,18.7,989.6,980.1,989.6,246.4,1.4,0.0,980.1,False,,Scrambled
1011086,11,20001857,1,2023,Tony Bradley,CHI,C,0,20000011,2023-01-02T05:12:02,9,31.7,30,16,5.7,10.0,68.3,85.4,2.9,4.3,79.8,2.9,5.7,59.8,2.9,2.9,119.6,1.4,10.8,12.0,6.4,48.2,26.8,1.4,1.4,0.0,1.4,1.4,14.4,11.3,89.7,29.0,7.9,2.7,0.0,13.5,18.4,32.9,34.1,32.9,10.0,0.0,0.0,34.1,False,,Scrambled
1010863,1,20001858,1,2023,Kyle Kuzma,WAS,PF,37,20000001,2023-01-02T05:12:02,37,1562.7,1560,29,362.4,779.8,55.6,64.2,251.2,455.7,65.9,111.2,324.1,41.0,108.8,156.7,83.1,41.9,296.6,338.5,4.4,24.4,14.4,169.8,23.9,17.9,126.8,107.6,944.8,848.7,66.6,22.9,20.5,1.1,1.4,15.5,32.7,1604.6,1716.6,1604.6,56.2,11.4,1.4,1714.8,False,,Scrambled
1010941,20,20001859,1,2023,Davon Reed,DEN,SG,1,20000020,2023-01-02T05:12:02,24,154.3,285,3,21.5,69.4,37.1,49.5,8.6,28.7,29.9,14.4,40.7,42.2,13.2,19.1,82.3,10.0,33.5,41.9,5.0,16.2,10.3,16.7,11.4,2.9,15.5,32.3,70.6,77.8,54.3,9.2,10.1,2.3,1.1,19.9,17.1,166.2,171.3,166.2,-46.6,0.0,0.0,171.3,False,,Scrambled
1011014,25,20001862,1,2023,Tyler Dorsey,DAL,SG,0,20000025,2023-01-02T05:12:02,3,13.6,11,18,5.7,7.2,95.7,95.7,4.3,4.3,119.6,1.4,2.9,59.8,0.0,0.0,0.0,1.4,1.4,2.9,16.9,17.3,17.1,0.0,0.0,0.0,0.0,0.0,10.8,7.2,107.6,59.4,0.0,0.0,0.0,0.0,33.0,13.6,14.4,13.6,2.9,0.0,0.0,14.4,False,,Scrambled
1010916,20,20001870,1,2023,Vlatko Cancar,DEN,SF,0,20000020,2023-01-02T05:12:02,25,268.7,371,61,55.0,101.7,64.7,83.0,23.9,43.1,66.5,31.1,58.6,63.5,11.4,10.8,106.3,11.4,39.5,49.0,4.4,14.6,11.0,32.3,11.4,7.2,20.3,43.1,150.7,106.4,84.7,19.0,13.7,1.8,2.1,19.2,17.8,284.3,296.9,284.3,-43.1,0.0,0.0,296.9,False,,Scrambled
1011033,1,20001871,1,2023,Monte Morris,WAS,PG,33,20000001,2023-01-02T05:12:02,33,904.2,1111,26,148.3,324.1,54.8,64.0,98.1,190.2,61.7,50.2,134.0,44.8,40.7,52.6,92.5,14.4,117.2,131.6,2.1,13.5,9.4,210.5,31.1,10.0,35.9,59.8,387.5,347.3,66.7,20.2,30.8,1.9,0.9,11.2,18.0,943.6,955.6,943.6,86.1,1.4,0.0,955.6,False,,Scrambled
1010951,21,20001873,1,2023,Dillon Brooks,MEM,SF,33,20000021,2023-01-02T05:12:02,33,1010.5,1214,61,253.6,618.3,49.0,57.4,166.2,367.2,54.2,87.3,251.2,41.6,86.1,108.8,94.6,27.5,106.4,134.0,3.4,10.8,8.2,108.8,32.3,7.2,70.6,131.6,680.5,666.2,61.1,17.6,15.7,1.8,0.6,11.4,29.9,1048.8,1096.1,1048.8,238.0,0.0,0.0,1096.1,False,,Scrambled
1011069,6,20001874,1,2023,Isaiah Hartenstein,NY,C,7,20000006,2023-01-02T05:12:02,37,726.8,868,42,102.9,202.1,60.9,63.7,93.3,165.0,67.6,11.4,37.1,30.9,27.5,37.1,88.7,123.2,165.0,288.2,17.9,24.5,21.1,34.7,28.7,33.5,38.3,106.4,242.8,218.4,66.5,19.2,7.8,2.3,5.2,17.8,15.0,789.0,766.9,789.0,-6.0,1.4,0.0,766.9,False,,Scrambled
1010792,8,20001875,1,2023,Edmond Sumner,BKN,PG,9,20000008,2023-01-02T05:12:02,31,449.7,550,43,90.9,198.5,54.8,60.5,71.8,130.4,65.8,19.1,68.2,33.6,62.2,67.0,111.1,12.0,41.9,53.8,3.8,11.8,8.0,55.0,31.1,8.6,37.1,59.8,263.1,228.0,69.0,20.2,16.5,4.0,1.6,16.7,25.9,488.0,480.5,488.0,52.6,0.0,0.0,480.5,False,,Scrambled
1011166,10,20001886,1,2023,Chris Boucher,TOR,PF,0,20000010,2023-01-02T05:12:02,31,757.9,820,36,132.8,288.2,55.1,61.0,104.1,185.4,67.1,28.7,102.9,33.4,87.3,114.8,90.9,78.9,143.5,222.5,12.3,25.6,18.5,17.9,26.3,26.3,22.7,87.3,381.5,338.8,67.5,23.1,4.6,2.3,4.6,9.0,22.6,810.5,805.5,810.5,19.1,8.6,0.0,805.5,False,,Scrambled
1010172,9,20001889,1,2023,Luke Kornet,BOS,C,0,20000009,2023-01-02T05:12:02,31,388.0,448,31,62.2,92.1,80.7,82.3,59.8,84.9,84.2,2.9,8.6,39.8,17.9,21.5,99.6,50.2,71.8,122.0,14.9,20.8,17.9,26.3,8.6,28.7,14.4,51.4,144.7,101.6,85.2,23.6,11.5,1.1,7.7,14.8,13.5,423.9,402.5,423.9,47.8,0.0,0.0,402.5,False,,Scrambled
1010839,13,20001901,1,2023,Daniel Theis,IND,C,0,20000013,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1011130,25,20001909,1,2023,Maxi Kleber,DAL,C,0,20000025,2023-01-02T05:12:02,22,367.3,675,23,61.0,124.4,58.6,72.5,32.3,46.6,82.8,28.7,77.7,44.1,13.2,16.7,94.0,22.7,70.6,93.3,5.6,14.9,11.7,25.1,10.0,26.3,15.5,57.4,163.9,131.8,74.5,12.8,7.4,0.9,5.1,12.6,11.9,402.0,394.1,402.0,28.7,0.0,0.0,394.1,False,,Scrambled
1010806,29,20001912,1,2023,Torrey Craig,PHO,SF,26,20000029,2023-01-02T05:12:02,34,782.7,1008,32,131.6,275.1,57.2,69.7,73.0,130.4,67.0,58.6,144.7,48.4,21.5,27.5,93.6,81.3,136.3,217.7,10.5,18.7,14.5,62.2,29.9,27.5,29.9,100.5,343.3,287.2,71.5,19.3,11.7,2.1,3.4,11.3,16.1,840.1,839.6,840.1,-148.3,1.4,0.0,839.6,False,,Scrambled
1010888,8,20001913,1,2023,Royce O'Neale,BKN,SF,34,20000008,2023-01-02T05:12:02,34,942.4,1427,26,136.3,330.1,49.4,66.7,40.7,108.8,44.7,95.7,221.3,51.7,19.1,29.9,76.5,29.9,167.4,197.3,3.7,15.3,11.4,172.2,35.9,28.7,69.4,129.2,387.5,343.3,67.5,13.8,18.2,1.8,2.5,20.1,15.6,1007.0,1038.4,1007.0,129.2,1.4,1.4,1038.4,False,,Scrambled
1010874,25,20001984,1,2023,Luka Doncic,DAL,PG,34,20000025,2023-01-02T05:12:02,34,2401.8,1500,44,471.2,922.1,61.1,69.0,349.2,589.6,70.8,122.0,332.5,43.9,325.3,442.5,87.9,40.7,313.4,354.0,4.5,29.8,16.6,361.2,70.6,25.1,145.9,117.2,1389.8,1116.8,74.4,44.3,57.9,3.4,2.2,13.8,45.8,2497.5,2605.5,2497.5,171.0,21.5,11.4,2600.1,False,,Scrambled
1011009,5,20001985,1,2023,Mo Bamba,ORL,C,5,20000005,2023-01-02T05:12:02,31,648.2,681,55,106.4,211.7,60.2,71.6,67.0,107.6,74.4,39.5,104.1,45.3,37.1,53.8,82.4,45.4,145.9,191.4,10.9,28.8,19.0,38.3,11.4,38.3,23.9,83.7,289.4,235.4,73.4,22.8,10.1,1.0,7.8,11.0,19.8,696.1,691.3,696.1,20.3,1.4,0.0,691.3,False,,Scrambled
1011852,15,20001986,1,2023,Grayson Allen,MIL,SF,31,20000015,2023-01-02T05:12:02,33,759.7,1080,49,131.6,301.4,52.3,66.5,61.0,117.2,62.2,70.6,184.2,45.8,71.8,77.7,110.4,38.3,106.4,144.7,5.4,12.2,10.1,102.9,28.7,8.6,45.4,53.8,405.4,335.6,72.2,18.4,15.7,1.8,0.8,14.3,17.8,795.6,824.9,795.6,93.3,0.0,0.0,824.9,False,,Scrambled
1010123,26,20001987,1,2023,Donte DiVincenzo,GS,SG,8,20000026,2023-01-02T05:12:02,27,590.8,725,33,78.9,199.7,47.2,63.0,27.5,64.6,50.9,51.4,135.1,45.6,23.9,28.7,99.6,28.7,114.8,143.5,6.3,20.5,13.0,93.3,41.9,2.9,43.1,64.6,233.2,212.4,65.7,17.6,20.0,3.9,0.4,20.2,17.8,635.1,647.0,635.1,14.4,1.4,0.0,647.0,False,,Scrambled
1010984,20,20001988,1,2023,Michael Porter Jr.,DEN,SF,22,20000020,2023-01-02T05:12:02,22,709.7,775,67,161.5,342.1,56.5,69.4,88.5,165.0,64.1,73.0,177.0,49.3,41.9,55.0,91.0,27.5,130.4,157.9,6.0,23.1,14.2,35.9,17.9,13.2,33.5,65.8,437.7,366.3,71.5,23.2,9.5,1.6,2.2,10.0,26.9,740.8,772.6,740.8,117.2,1.4,0.0,772.6,False,,Scrambled
1011153,3,20001989,1,2023,Trae Young,ATL,PG,32,20000003,2023-01-02T05:12:02,32,1669.9,1362,16,333.7,803.7,49.6,55.9,248.8,529.8,56.2,84.9,273.9,37.1,295.4,331.3,106.7,28.7,80.1,108.8,3.1,9.3,6.1,377.9,28.7,7.2,144.7,56.2,1047.7,949.5,66.0,31.8,51.3,1.4,0.5,15.8,40.6,1704.5,1820.6,1704.5,-9.6,20.3,0.0,1820.6,False,,Scrambled
1010891,29,20001990,1,2023,Deandre Ayton,PHO,C,33,20000029,2023-01-02T05:12:02,33,1285.9,1149,35,303.8,498.7,72.8,74.0,295.4,477.2,74.0,10.0,21.5,46.5,81.3,111.2,87.4,117.2,260.7,377.9,13.3,31.4,22.1,76.5,20.3,31.1,82.5,114.8,697.3,547.7,76.1,30.2,12.9,1.2,3.4,15.7,28.1,1337.4,1380.8,1337.4,-35.9,20.3,0.0,1380.8,False,,Scrambled
1011013,21,20001991,1,2023,Jaren Jackson Jr.,MEM,PF,20,20000021,2023-01-02T05:12:02,20,748.6,616,11,134.0,272.7,58.7,66.6,98.1,169.8,69.0,35.9,102.9,41.7,75.3,98.1,91.9,46.6,99.3,145.9,11.5,19.8,14.8,20.3,25.1,75.3,37.1,69.4,379.1,315.8,71.8,31.3,7.0,2.8,13.2,12.6,28.2,849.0,797.7,849.0,159.1,4.3,0.0,797.7,False,,Scrambled
1010906,30,20001993,1,2023,Kevin Huerter,SAC,SG,34,20000030,2023-01-02T05:12:02,34,1021.4,1271,4,226.0,468.8,57.6,73.0,106.4,185.4,68.7,119.6,283.5,50.5,63.4,89.7,84.6,22.7,108.8,131.6,2.9,11.5,8.4,117.2,46.6,10.8,62.2,106.4,635.1,508.3,74.8,21.5,15.6,2.5,1.0,13.0,22.9,1078.8,1118.9,1078.8,138.7,0.0,0.0,1118.9,False,,Scrambled
1011067,14,20001994,1,2023,Kevin Knox II,DET,SF,0,20000014,2023-01-02T05:12:02,31,363.9,519,28,73.0,161.5,54.1,68.2,34.7,55.0,75.3,38.3,106.4,43.1,23.9,29.9,95.7,16.7,71.8,88.5,4.9,18.7,11.2,15.5,14.4,10.8,23.9,64.6,208.1,174.6,71.3,15.7,6.3,1.9,2.6,14.4,19.4,389.1,399.5,389.1,-47.8,0.0,0.0,399.5,False,,Scrambled
1010786,14,20001995,1,2023,Marvin Bagley III,DET,PF,13,20000014,2023-01-02T05:12:02,24,595.8,626,68,128.0,236.8,64.6,67.7,117.2,197.3,71.0,10.8,39.5,32.7,45.4,59.8,90.9,61.0,113.6,174.6,12.4,24.6,18.3,16.7,15.5,21.5,25.1,58.6,312.2,263.1,70.9,25.0,6.3,1.7,4.3,10.4,23.4,632.9,631.5,632.9,-162.7,7.2,0.0,631.5,False,,Scrambled
1010924,5,20001996,1,2023,Wendell Carter Jr.,ORL,C,15,20000005,2023-01-02T05:12:02,18,650.9,664,17,122.0,234.4,62.2,68.3,96.9,160.3,72.2,25.1,74.2,40.5,75.3,96.9,93.0,46.6,134.0,180.6,11.5,27.1,18.4,67.0,10.8,11.4,51.4,62.2,344.4,277.0,74.4,24.7,18.9,1.1,2.0,18.7,25.7,671.2,708.9,671.2,-13.2,8.6,0.0,708.9,False,,Scrambled
1011040,17,20001997,1,2023,Collin Sexton,UTA,PG,10,20000017,2023-01-02T05:12:02,32,795.6,921,32,183.0,375.5,58.2,64.3,144.7,276.3,62.7,38.3,99.3,46.2,136.3,161.5,100.9,32.3,52.6,84.9,5.5,9.1,7.3,110.0,23.9,2.9,64.6,90.9,540.6,446.6,72.4,23.7,21.2,1.8,0.3,15.1,28.0,821.9,853.0,821.9,14.4,1.4,0.0,853.0,False,,Scrambled
1010812,29,20001998,1,2023,Mikal Bridges,PHO,SF,37,20000029,2023-01-02T05:12:02,37,1258.4,1600,51,258.3,556.1,55.6,64.3,177.0,351.6,60.2,81.3,204.5,47.6,98.1,110.0,106.6,44.3,154.3,198.5,4.3,13.3,10.0,134.0,49.0,40.7,56.2,100.5,696.1,604.6,68.9,20.3,13.9,2.2,3.2,10.2,21.1,1348.1,1338.9,1348.1,110.0,1.4,0.0,1338.9,False,,Scrambled
1010947,18,20001999,1,2023,Shai Gilgeous-Alexander,OKC,PG,33,20000018,2023-01-02T05:12:02,33,1870.5,1409,71,406.6,814.5,59.7,62.7,366.0,699.7,62.6,40.7,114.8,42.3,363.6,398.3,109.2,34.7,156.7,191.4,3.6,14.3,10.2,227.2,65.8,40.7,130.4,105.2,1217.5,989.7,73.6,38.4,33.0,3.2,3.7,13.9,39.7,1977.0,1969.2,1977.0,-15.5,2.9,0.0,1969.2,False,,Scrambled
1010143,27,20002002,1,2023,Troy Brown Jr.,LAL,SF,17,20000027,2023-01-02T05:12:02,33,510.6,879,28,96.9,222.5,52.0,63.0,56.2,106.4,63.1,40.7,116.0,42.0,22.7,22.7,119.6,29.9,122.0,151.9,5.4,17.2,11.1,27.5,26.3,5.7,32.3,53.8,257.1,232.5,66.1,12.8,5.8,2.0,0.6,14.6,15.3,541.7,556.4,541.7,-23.9,1.4,0.0,556.4,False,,Scrambled
1010942,3,20002005,1,2023,Aaron Holiday,ATL,PG,3,20000003,2023-01-02T05:12:02,32,391.2,649,47,70.6,162.7,51.9,61.6,44.3,102.9,51.4,26.3,59.8,52.6,22.7,27.5,98.8,19.1,38.3,57.4,4.4,9.3,6.8,61.0,27.5,7.2,26.3,65.8,190.2,174.8,65.2,13.6,14.3,2.9,1.1,15.6,15.6,424.7,420.4,424.7,8.6,0.0,0.0,420.4,False,,Scrambled
1011105,29,20002006,1,2023,Josh Okogie,PHO,SG,1,20000029,2023-01-02T05:12:02,32,419.0,453,38,56.2,139.9,48.1,54.2,41.9,80.1,62.4,14.4,59.8,28.7,43.1,58.6,87.9,53.8,58.6,112.4,15.5,17.9,16.7,41.9,23.9,15.5,27.5,55.0,169.8,165.7,61.4,20.8,14.6,3.7,4.3,17.0,21.8,458.4,447.3,458.4,45.4,1.4,0.0,447.3,False,,Scrambled
1010836,19,20002007,1,2023,Anfernee Simons,POR,SG,33,20000019,2023-01-02T05:12:02,33,1257.1,1417,20,313.4,717.6,52.3,64.9,160.3,316.9,60.5,153.1,400.7,45.7,104.1,116.0,107.3,12.0,105.2,117.2,1.4,11.9,6.7,159.1,31.1,11.4,87.3,98.1,883.8,768.6,68.8,22.6,21.9,1.6,0.8,12.2,31.8,1297.8,1383.2,1297.8,-2.4,0.0,0.0,1383.2,False,,Scrambled
1010153,27,20002008,1,2023,Lonnie Walker IV,LAL,SG,32,20000027,2023-01-02T05:12:02,32,795.9,1140,3,203.3,447.3,54.4,64.9,124.4,241.6,61.6,78.9,205.7,45.9,75.3,86.1,104.6,13.2,76.5,89.7,1.8,9.9,6.0,53.8,28.7,13.2,37.1,63.4,560.9,485.2,69.1,18.7,9.6,1.7,1.4,10.1,23.3,837.8,858.4,837.8,-139.9,0.0,0.0,858.4,False,,Scrambled
1010852,23,20002010,1,2023,Devonte' Graham,NO,PG,0,20000023,2023-01-02T05:12:02,36,472.7,651,67,68.2,185.4,44.0,61.7,14.4,33.5,51.3,53.8,151.9,42.3,38.3,47.8,95.7,13.2,53.8,67.0,3.2,11.1,8.2,88.5,17.9,11.4,23.9,32.3,228.4,206.4,66.3,17.5,21.0,1.9,2.0,12.4,17.9,500.2,514.9,500.2,57.4,0.0,0.0,514.9,False,,Scrambled
1011124,17,20002015,1,2023,Jarred Vanderbilt,UTA,SF,35,20000017,2023-01-02T05:12:02,37,1033.1,1097,37,149.5,263.1,67.9,71.8,131.6,214.1,73.6,17.9,49.0,43.8,46.6,68.2,81.8,110.0,241.6,351.6,13.1,29.5,21.2,124.4,51.4,10.8,63.4,118.4,363.6,293.1,74.2,22.9,18.4,3.2,1.1,21.3,16.4,1095.3,1102.1,1095.3,-102.9,8.6,0.0,1102.1,False,,Scrambled
